ANO_EJE|MES_EJE|TIPO_GOBIERNO|TIPO_GOBIERNO_NOMBRE|SECTOR|SECTOR_NOMBRE|PLIEGO|PLIEGO_NOMBRE|SEC_EJEC|EJECUTORA|EJECUTORA_NOMBRE|DEPARTAMENTO_EJECUTORA|DEPARTAMENTO_EJECUTORA_NOMBRE|PROVINCIA_EJECUTORA|PROVINCIA_EJECUTORA_NOMBRE|DISTRITO_EJECUTORA|DISTRITO_EJECUTORA_NOMBRE|SEC_FUNC|PROGRAMA_PPTO|PROGRAMA_PPTO_NOMBRE|TIPO_ACT_PROY|PRODUCTO_PROYECTO|PRODUCTO_PROYECTO_NOMBRE|ACTIVIDAD_ACCION_OBRA|ACTIVIDAD_ACCION_OBRA_NOMBRE|FUNCION|FUNCION_NOMBRE|DIVISION_FUNCIONAL|DIVISION_FUNCIONAL_NOMBRE|GRUPO_FUNCIONAL|GRUPO_FUNCIONAL_NOMBRE|META|FINALIDAD|META_NOMBRE|DEPARTAMENTO_META|DEPARTAMENTO_META_NOMBRE|RUBRO|RUBRO_NOMBRE|FUENTE_FINANC|FUENTE_FINANC_NOMBRE|TIPO_RECURSO|TIPO_RECURSO_NOMBRE|CATEG_GASTO|CATEG_GASTO_NOMBRE|TIPO_TRANSACCION|GENERICA|GENERICA_NOMBRE|SUBGENERICA|SUBGENERICA_NOMBRE|SUBGENERICA_DET|SUBGENERICA_DET_NOMBRE|ESPECIFICA|ESPECIFICA_NOMBRE|ESPECIFICA_DET|ESPECIFICA_DET_NOMBRE|MONTO_PIA|MONTO_PIM|MONTO_CERTIFICADO|MONTO_COMPROMETIDO_ANUAL|MONTO_COMPROMETIDO|MONTO_DEVENGADO|MONTO_GIRADO
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|654|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00129|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|15|LIMA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|5|ALQUILERES DE MUEBLES E INMUEBLES|1|ALQUILERES DE MUEBLES E INMUEBLES|99|DE OTROS BIENES Y ACTIVOS|0|1350|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|706|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00180|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|22|SAN MARTIN|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|2|SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION|4|SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL|3|SERVICIOS DE IMAGEN INSTITUCIONAL|0|1000|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|541|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00016|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|02|ANCASH|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|8|SUMINISTROS MEDICOS|2|MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO|1|MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO|0|200|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|603|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00078|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|08|CUSCO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|5|MATERIALES Y  UTILES|1|DE OFICINA|2|PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA|0|113|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|721|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00195|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|21|PUNO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|1|VIAJES|2|VIAJES DOMESTICOS|1|PASAJES Y GASTOS DE TRANSPORTE|0|2250|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|656|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00131|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|15|LIMA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|2|SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION|4|SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL|3|SERVICIOS DE IMAGEN INSTITUCIONAL|0|1945|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|611|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00086|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|09|HUANCAVELICA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|7|SERVICIOS PROFESIONALES Y TECNICOS|11|OTROS SERVICIOS|2|TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES|0|3000|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|613|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00088|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|10|HUANUCO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|1|VIAJES|2|VIAJES DOMESTICOS|1|PASAJES Y GASTOS DE TRANSPORTE|0|1800|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|644|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00119|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|13|LA LIBERTAD|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|1|VIAJES|2|VIAJES DOMESTICOS|1|PASAJES Y GASTOS DE TRANSPORTE|0|1800|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|564|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00039|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|04|AREQUIPA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|7|SERVICIOS PROFESIONALES Y TECNICOS|11|OTROS SERVICIOS|2|TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES|0|4500|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|678|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00153|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|19|PASCO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|7|SERVICIOS PROFESIONALES Y TECNICOS|11|OTROS SERVICIOS|5|SERVICIOS DE ALIMENTACION DE CONSUMO HUMANO|0|1050|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|601|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00076|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|08|CUSCO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|5|MATERIALES Y  UTILES|1|DE OFICINA|2|PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA|0|90|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|713|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00187|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|23|TACNA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|1|VIAJES|2|VIAJES DOMESTICOS|1|PASAJES Y GASTOS DE TRANSPORTE|0|1125|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|581|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00056|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|06|CAJAMARCA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|7|SERVICIOS PROFESIONALES Y TECNICOS|11|OTROS SERVICIOS|2|TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES|0|3000|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|682|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00157|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|20|PIURA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|2|VESTUARIOS Y TEXTILES|1|VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES|1|VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS|0|1000|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|598|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00073|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|08|CUSCO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|6|REPUESTOS Y ACCESORIOS|1|REPUESTOS Y ACCESORIOS|4|DE SEGURIDAD|0|400|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|700|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00174|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|21|PUNO|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|5|MATERIALES Y  UTILES|1|DE OFICINA|2|PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA|0|90|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|582|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00057|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|06|CAJAMARCA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|7|SERVICIOS PROFESIONALES Y TECNICOS|11|OTROS SERVICIOS|99|SERVICIOS DIVERSOS|0|7750|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|681|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00156|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|20|PIURA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|2|VESTUARIOS Y TEXTILES|1|VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES|1|VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS|0|1200|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|580|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00055|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|06|CAJAMARCA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|5|ALQUILERES DE MUEBLES E INMUEBLES|1|ALQUILERES DE MUEBLES E INMUEBLES|99|DE OTROS BIENES Y ACTIVOS|0|1575|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|631|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00106|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|12|JUNIN|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|1|COMPRA DE BIENES|6|REPUESTOS Y ACCESORIOS|1|REPUESTOS Y ACCESORIOS|4|DE SEGURIDAD|0|375|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|636|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00111|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|12|JUNIN|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|1|VIAJES|2|VIAJES DOMESTICOS|1|PASAJES Y GASTOS DE TRANSPORTE|0|38|0|0|0|0|0
2020|0|E|GOBIERNO NACIONAL|13|AGRICULTURA|013|M. DE AGRICULTURA Y RIEGO|1296|011|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL|15|LIMA|01|LIMA|13|LIMA|661|9002|ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS|ACTIVIDAD|3999999|SIN PRODUCTO|5006269|PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS|03|PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA|010|EFICIENCIA DE MERCADOS|0018|EFICIENCIA DE MERCADOS|00136|0290093|SENSIBILIZACION Y COMUNICACION DEL RIESGO|15|LIMA|00|RECURSOS ORDINARIOS|1|RECURSOS ORDINARIOS|0|RECURSOS ORDINARIOS|5|GASTO CORRIENTE|2|3|BIENES Y SERVICIOS|2|CONTRATACION DE SERVICIOS|2|SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION|4|SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL|3|SERVICIOS DE IMAGEN INSTITUCIONAL|0|1667|0|0|0|0|0
