ANO_EJE|TIPO_GOBIERNO|TIPO_GOBIERNO_NOMBRE|SECTOR|SECTOR_NOMBRE|PLIEGO|PLIEGO_NOMBRE|SEC_EJEC|EJECUTORA|EJECUTORA_NOMBRE|ALMACEN|SEC_ALMACEN|NOMBRE_ALMACEN|TIPO_TRANSAC|NOMBRE_TIPO_TRANSACCION|NRO_MOVIMTO|NRO_ORDEN|PROVEEDOR|NOMBRE_PROVEEDOR|OBSERVACION|FECHA_MOVIMTO|MES_MOVIMTO|NOMBRE_MES|TIPO_USO|NRO_GUIA|NRO_FACTURA|ESTADO_KARDEX|FECHA_REG|DOCUM_CONFIRMA|FECHA_CONFIRMA|GLOSA|TIPO_BIEN|GRUPO_BIEN|NOMBRE_GRUPO|CLASE_BIEN|NOMBRE_CLASE|FAMILIA_BIEN|NOMBRE_FAMILIA|ITEM_BIEN|NOMBRE_ITEM|UNIDAD_MEDIDA|UNIDAD_MEDIDA_DESC|MARCA|NOMBRE_MARCA|CANT_ARTICULO|PRECIO_UNIT|VALOR_TOTAL
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |25|0|0|CENARES                                                                                             |POR LA DONACIÓN RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS - VIH/SIDA , SEGÚN PECOSA N° 2071 - 2|25/03/2020|3|MARZO                           |C|PEC N°2071|1045-2020      |CON CONFORMIDAD                 |27/03/2020 10:01:14|2071-2020                                         |25/03/2020|POR LA DONACIÓN RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS - VIH/SIDA , SEGÚN PECOSA N° 2071 - 2020 CENARES.                                                                                                                                                                                            |B|58|PRODUCTOS FARMACÉUTICOS|24|MEDICAMENTOS ANTIINFECCIOSOS: ANTIVIRALES|0029|TENOFOVIR|0001|TENOFOVIR 300 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |360|0,2073|74,63
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |25|0|0|CENARES                                                                                             |POR LA DONACIÓN RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS - VIH/SIDA , SEGÚN PECOSA N° 2071 - 2|25/03/2020|3|MARZO                           |C|PEC N°2071|1045-2020      |CON CONFORMIDAD                 |27/03/2020 10:01:14|2071-2020                                         |25/03/2020|POR LA DONACIÓN RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS - VIH/SIDA , SEGÚN PECOSA N° 2071 - 2020 CENARES.                                                                                                                                                                                            |B|58|PRODUCTOS FARMACÉUTICOS|24|MEDICAMENTOS ANTIINFECCIOSOS: ANTIVIRALES|0031|ZIDOVUDINA-|0007|ZIDOVUDINA 10 mg/mL INY 20 mL|112|UNIDAD|3306|ZIDOVIR                                                                                             |6|12,114483|72,69
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |16|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS VIH SIDA SEGUN PECOSA N°0188-2020-CEN|03/03/2020|3|MARZO                           |C|PEC N°0188|14-2020        |CON CONFORMIDAD                 |03/03/2020 12:32:02|PECOSA N°0188-2020-CENARES                        |02/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS VIH SIDA SEGUN PECOSA N°0188-2020-CENARES.                                                                                                                                                                                                   |B|35|PRODUCTOS QUÍMICOS INCLUYE BIO-QUÍMICOS Y GASES INDUSTR. Y REACTIVOS DE ANÁLISIS CLÍNICOS Y DIAG|86|REACTIVOS Y OTROS SIMILAR P/ANAL. DE ANATOMOPATOLOGÍA, INMUNOLOGÍA, CITOGENET., BIOLOG MOLEC Y OTROS|0003|CEPAS / ANTÍGENOS|0768|ANTIGENO RPR X 100 DETERMINACIONES |112|UNIDAD|3290|SIN MARCA CENA.                                                                                     |20|58|1160
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |17|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1180-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1180|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:22:35|PECOSA N°1180-2020-CENARES                        |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1180-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0016|VACUNA CONTRA LA DIFTERIA Y TÉTANOS.|0004|VACUNA CONTRA LA DIFTERIA Y TETANOS (DT ADULTO)  INY 10 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |500|4,78684|2393,42
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |17|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1180-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1180|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:22:35|PECOSA N°1180-2020-CENARES                        |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1180-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0007|VACUNA CONTRA HEPATITIS A Y B|0006|VACUNA CONTRA LA HEPATITIS B ADULTO 20 µg/mL INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1000|1,838473|1838,47
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0025|DILUYENTES PARA VACUNAS|0025|DILUYENTE PARA VACUNA ANTIPAROTIDITIS, RUBEOLA Y SARAMPIÓN (SPR) INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |3000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0025|DILUYENTES PARA VACUNAS|0028|DILUYENTE PARA VACUNA ANTIVARICELA 1350 UFP/0.5 mL INY 0.7 mL|112|UNIDAD|328|SIN MARCA                                                                                           |3000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0025|DILUYENTES PARA VACUNAS|0022|DILUYENTE PARA VACUNA CONTRA SARAMPION Y RUBEOLA (SR) INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0001|VACUNA ANTINEUMOCÓCICA|0006|VACUNA ANTINEUMOCOCICA CONJUGADA 13-VALENTE INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |8662|56,523836|489609,47
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0001|VACUNA ANTINEUMOCÓCICA|0006|VACUNA ANTINEUMOCOCICA CONJUGADA 13-VALENTE INY 1 DOSIS|112|UNIDAD|2932|SIN MARCA ...                                                                                       |5338|56,464523|301407,62
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0014|VACUNA MIXTA CONTRA RUBEOLA, PAROTIDITIS Y SARAMPIÓN|0001|VACUNA ANTIPAROTIDITIS, RUBEOLA Y SARAMPION 700 DCI/0.5 mL INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |3000|12,242231|36726,69
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0015|VACUNA ANTIPOLIOMIELÍTICA.|0005|VACUNA ANTIPOLIOMIELITICA 80 Lf/0.5 mL INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |2000|24,137324|48274,65
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0015|VACUNA ANTIPOLIOMIELÍTICA.|0014|VACUNA ANTIPOLIOMIELITICA BIVALENTE TIPO 1 Y 3  SUSPENSION ORAL 20 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1000|11,433638|11433,64
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0032|OTRAS VACUNAS|0003|VACUNA ANTIVARICELA 1350 UFP/0.5 mL INY 0.7 mL    |112|UNIDAD|328|SIN MARCA                                                                                           |3000|68,172036|204516,11
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0017|VACUNA CONTRA DIFTERIA, TÉTANOS Y TOS FERINA.|0002|VACUNA CONTRA DIFTERIA, TETANOS Y TOS FERINA (DPT, TRIPLE)  INY 10 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1000|7,960192|7960,19
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0022|VACUNA CONTRA EL ROTAVIRUS|0001|VACUNA CONTRA EL ROTAVIRUS PLV (SUSPENSION ORAL) 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |900|26,704818|24034,34
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0008|VACUNA CONTRA EL SARAMPIÓN Y RUBEOLA|0002|VACUNA CONTRA EL SARAMPION Y LA RUBEOLA (SR)  INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1000|11,109676|11109,68
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0007|VACUNA CONTRA HEPATITIS A Y B|0001|VACUNA CONTRA LA HEPATITIS B 10 µg/0.5 mL INY 1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1000|1,494187|1494,19
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |18|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CEN|09/03/2020|3|MARZO                           |C|PEC N°1213|202-2020       |CON CONFORMIDAD                 |09/03/2020 8:30:39|PCOSA N°1213-2020-CENARES                         |05/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1213-2020-CENARES.                                                                                                                                                                                                   |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0012|VACUNA PENTAVALENTE|0003|VACUNA DPT, HIB Y VHB (PENTAVALENTE) INY  1 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |4000|5,007217|20028,87
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |19|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1189-2020-CEN|12/03/2020|3|MARZO                           |C|PEC N°1189|542-2020       |CON CONFORMIDAD                 |12/03/2020 10:04:31|PECOSA N°1189-2020-CENARES                        |11/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1189-2020-CENARES.                                                                                                                                                                                                   |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0035|JERINGAS DESCARTABLES|0359|JERINGA DESCARTABLE 1 mL CON AGUJA 25 G X 1 in RETRÁCTIL|112|UNIDAD|2031|VANISH POINT                                                                                        |5000|0,698867|3494,34
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |19|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1189-2020-CEN|12/03/2020|3|MARZO                           |C|PEC N°1189|542-2020       |CON CONFORMIDAD                 |12/03/2020 10:04:31|PECOSA N°1189-2020-CENARES                        |11/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1189-2020-CENARES.                                                                                                                                                                                                   |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0035|JERINGAS DESCARTABLES|0360|JERINGA DESCARTABLE 1 mL CON AGUJA 25 G X 5/8 in RETRÁCTIL|112|UNIDAD|2031|VANISH POINT                                                                                        |15000|0,694723|10420,85
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|003|000|ALMACEN DARES                           |4|NEA - DONACION                  |19|0|0|CENARES                                                                                             |POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1189-2020-CEN|12/03/2020|3|MARZO                           |C|PEC N°1189|542-2020       |CON CONFORMIDAD                 |12/03/2020 10:04:31|PECOSA N°1189-2020-CENARES                        |11/03/2020|POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE INMUNIZACION SEGUN PECOSA N°1189-2020-CENARES.                                                                                                                                                                                                   |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0035|JERINGAS DESCARTABLES|0032|JERINGA DESCARTABLE 5 mL CON AGUJA 21 G X 1 1/2 in|112|UNIDAD|718|NIPRO                                                                                               |10000|0,128|1280
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|02|MEDICAMENTOS ANALGÉSICOS, ANTIPIRÉTICOS, ANTIINFLAMATORIOS Y ANTIGOTOSOS|0050|ÁCIDO ACETILSALICÍLICO.|0001|ACIDO ACETILSALICILICO 100 mg TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |2000|1E-6|0
