"ANO_EJE","REGION","TIPO_GOBIERNO","TIPO_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","ALMACEN","SEC_ALMACEN","NOMBRE_ALMACEN","TIPO_TRANSAC","NOMBRE_TIPO_TRANSACCION","NRO_MOVIMTO","NRO_ORDEN","PROVEEDOR","NOMBRE_PROVEEDOR","OBSERVACION","FECHA_MOVIMTO","MES_MOVIMTO","NOMBRE_MES","TIPO_USO","NRO_GUIA","NRO_FACTURA","ESTADO_KARDEX","FECHA_REG","DOCUM_CONFIRMA","FECHA_CONFIRMA","GLOSA","TIPO_BIEN","GRUPO_BIEN","NOMBRE_GRUPO","CLASE_BIEN","NOMBRE_CLASE","FAMILIA_BIEN","NOMBRE_FAMILIA","ITEM_BIEN","NOMBRE_ITEM","UNIDAD_MEDIDA","UNIDAD_MEDIDA_DESC","MARCA","NOMBRE_MARCA","CANT_ARTICULO","PRECIO_UNIT","VALOR_TOTAL"
"2020","LAMBAYEQUE","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","452","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE","1002","402","REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE","001","002","ALMACEN MEDICAMENTOS","4","NEA - DONACION","1","0","0","LABORATORIOS AC FARMA S.A.","GUIA 0199056 (21.04.2020) LAB. AC FARMA S.A.","22-MAY-20","5","MAYO","C","021","N°0199056","CON CONFORMIDAD","22-MAY-20","GUIA N° 0199056 LABORAT. AC FARMA","22-MAY-20","HIDROXICLOROQUINA 400 MG","B","58","PRODUCTOS FARMACÉUTICOS","21","MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS ANTIMALÁRICOS","0003","HIDROXICLOROQUINA","0001","HIDROXICLOROQUINA SULFATO 400 mg (Equiv. 310 mg hidroxicloroquina) TAB","112","UNIDAD","328","SIN MARCA","1500",".67","1005"
"2020","LAMBAYEQUE","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","452","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE","1002","402","REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE","001","002","ALMACEN MEDICAMENTOS","4","NEA - DONACION","2","0","0","LABORATORIOS AC FARMA S.A.","GUIA N° 0084138 (21.04.2020) LAB. AC FARMA","22-MAY-20","5","MAYO","C","022","0084138","CON CONFORMIDAD","22-MAY-20","GUIA N° 0084138 LABORAT. AC FARMA","22-MAY-20","MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0028","GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS)","0083","GUANTE DESCARTABLE A GRANEL TALLA M","353","PAR","328","SIN MARCA","250",".2","50"
"2020","LAMBAYEQUE","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","452","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE","1002","402","REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE","001","002","ALMACEN MEDICAMENTOS","4","NEA - DONACION","2","0","0","LABORATORIOS AC FARMA S.A.","GUIA N° 0084138 (21.04.2020) LAB. AC FARMA","22-MAY-20","5","MAYO","C","022","0084138","CON CONFORMIDAD","22-MAY-20","GUIA N° 0084138 LABORAT. AC FARMA","22-MAY-20","MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0028","GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS)","0084","GUANTE DESCARTABLE A GRANEL TALLA L","353","PAR","328","SIN MARCA","250",".2","50"
"2020","LAMBAYEQUE","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","452","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE","1002","402","REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE","001","002","ALMACEN MEDICAMENTOS","4","NEA - DONACION","2","0","0","LABORATORIOS AC FARMA S.A.","GUIA N° 0084138 (21.04.2020) LAB. AC FARMA","22-MAY-20","5","MAYO","C","022","0084138","CON CONFORMIDAD","22-MAY-20","GUIA N° 0084138 LABORAT. AC FARMA","22-MAY-20","MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0041","MASCARILLAS  DESCARTABLES","0158","MASCARILLA DESCARTABLE TIPO N-95","112","UNIDAD","328","SIN MARCA","75","2.9","217.5"
"2020","LAMBAYEQUE","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","452","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE","1002","402","REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE","001","002","ALMACEN MEDICAMENTOS","4","NEA - DONACION","2","0","0","LABORATORIOS AC FARMA S.A.","GUIA N° 0084138 (21.04.2020) LAB. AC FARMA","22-MAY-20","5","MAYO","C","022","0084138","CON CONFORMIDAD","22-MAY-20","GUIA N° 0084138 LABORAT. AC FARMA","22-MAY-20","MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA","B","80","SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES","50","INDUMENTARIA Y PROTECTORES PARA PERSONAS","0003","MASCARILLAS Y PROTECTORES DE SEGURIDAD","0125","CARETA PROTECTORA DE POLICARBONATO","112","UNIDAD","328","SIN MARCA","50","12","600"
"2020","LIMA","E","GOBIERNO NACIONAL","11","SALUD","011","M. DE SALUD","1726","148","HOSPITAL EMERGENCIA ATE VITARTE","001","001","ALMACEN ESPECIALIZADO DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","B. BRAUN MEDICAL PERU SA","","29-APR-20","4","ABRIL","C","INF N° 013","INF N° 013","CON CONFORMIDAD","29-APR-20","INF N° 013","01-MAY-20",".","B","58","PRODUCTOS FARMACÉUTICOS","02","MEDICAMENTOS ANALGÉSICOS, ANTIPIRÉTICOS, ANTIINFLAMATORIOS Y ANTIGOTOSOS","0046","PARACETAMOL.","0072","PARACETAMOL 10 mg/mL INY 100 mL","112","UNIDAD","328","SIN MARCA","250","1.7","425"
"2020","LIMA","E","GOBIERNO NACIONAL","11","SALUD","011","M. DE SALUD","1726","148","HOSPITAL EMERGENCIA ATE VITARTE","001","001","ALMACEN ESPECIALIZADO DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","B. BRAUN MEDICAL PERU SA","","29-APR-20","4","ABRIL","C","INF N° 013","INF N° 013","CON CONFORMIDAD","29-APR-20","INF N° 013","01-MAY-20",".","B","58","PRODUCTOS FARMACÉUTICOS","47","AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROLITOS:  SOLUCIONES PARA DIÁLISIS EN GENERAL","0005","SOLUCIÓN PARA DIÁLISIS PERITONEAL.","0014","SOLUCIONES ISOTÓNICAS  INY","112","UNIDAD","328","SIN MARCA","250","14.41","3602.5"
"2020","LIMA","E","GOBIERNO NACIONAL","11","SALUD","011","M. DE SALUD","1726","148","HOSPITAL EMERGENCIA ATE VITARTE","001","001","ALMACEN ESPECIALIZADO DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","B. BRAUN MEDICAL PERU SA","","29-APR-20","4","ABRIL","C","INF N° 013","INF N° 013","CON CONFORMIDAD","29-APR-20","INF N° 013","01-MAY-20",".","B","58","PRODUCTOS FARMACÉUTICOS","51","AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROL.:  SOL. CORRECT DE TRAST.HÍDRICOS, ELECTROL. Y AC. BAS.","0013","SAL DE REHIDRATACIÓN","0004","FORMULACIONES DE SALES DE REHIDRATACION ORAL SOL 1 L","112","UNIDAD","328","SIN MARCA","250","4.44","1110"
"2020","TUMBES","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","461","GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES","940","400","REGION TUMBES-SALUD","001","001","ALMACEN CENTRAL","4","NEA - DONACION","1","0","0","SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA","DONACION DE SABANAS RD N° 0299-2020/GOB.REG.TUMBES-DRST-DR   ACTA DE ENTREGA 019312020-000081","07-MAY-20","5","MAYO","C","NEA 093/20","RD 299-20/DRST","CON CONFORMIDAD","15-MAY-20","NEA 093-2020 DRST","07-MAY-20","RECIBI CONFORME SABANAS SEGUN ACTA DE ENTREGA 019312020-000081 ADUANAS - DIRESA TUMBES - EMERGENCIAS Y DESASTRES","B","79","EQUIPO DE CAMPAÑA, ROPA DE CAMA, COLCHONES, FUNDAS Y SIMILARES","81","ROPAS DE CAMA","0007","OTRAS ROPAS DE CAMA","0088","JUEGO DE CUBRECAMA Y SABANAS DE 2 PLAZAS","112","UNIDAD","7403","NEA 093/2020","108","53.15555","5740.8"
"2020","TUMBES","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","461","GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES","940","400","REGION TUMBES-SALUD","001","001","ALMACEN CENTRAL","4","NEA - DONACION","2","0","0","SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA","COMBUSTIBLE RD N° 299-2020/GOB.REG.TUMBES-DRST  ACTA DE ENTREGA  019312020-000080 ADUANAS","07-MAY-20","5","MAYO","C","NEA 094/20","RD 299-20/DRST","CON CONFORMIDAD","15-MAY-20","NEA 094-2020 CONTROL VECTORIAL","07-MAY-20","RECIBI COMBUSTIBLE SEGUN NEA N° 094-2020 DONACION ADUANAS ACTA ENTREGA 019312020-000080  RD N° 299-2020/GOB.REG.TUMBES-DRST-DR","B","17","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","21","COMBUSTIBLES Y CARBURANTES","0007","PETRÓLEOS","0024","DIESEL B5","346","GALON","7404","NEA 094/2020","398","8.291","3299.82"
"2020","TUMBES","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","461","GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES","940","400","REGION TUMBES-SALUD","001","001","ALMACEN CENTRAL","4","NEA - DONACION","2","0","0","SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA","COMBUSTIBLE RD N° 299-2020/GOB.REG.TUMBES-DRST  ACTA DE ENTREGA  019312020-000080 ADUANAS","07-MAY-20","5","MAYO","C","NEA 094/20","RD 299-20/DRST","CON CONFORMIDAD","15-MAY-20","NEA 094-2020 CONTROL VECTORIAL","07-MAY-20","RECIBI COMBUSTIBLE SEGUN NEA N° 094-2020 DONACION ADUANAS ACTA ENTREGA 019312020-000080  RD N° 299-2020/GOB.REG.TUMBES-DRST-DR","B","17","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","21","COMBUSTIBLES Y CARBURANTES","0004","GASOLINAS","0001","GASOLINA DE 84 OCTANOS","346","GALON","7404","NEA 094/2020","116","8.44","979.04"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","001","010","INSTITUCIONAL ENCARGOS","4","NEA - DONACION","151","0","0","OPERACIONES GENERAL DE OPERACIONES DE SALUD","OFICINA GENERAL DE ADMINISTRACION PECOSA N° 446-492 07-04-2020","22-APR-20","4","ABRIL","C","151","PCS N° 446-49","CON CONFORMIDAD","06-MAY-20","PECOSA446 Y 4925","22-APR-20","SALUD AMBIENTAL","B","50","ENVASES Y EMBALAJES","11","BOLSAS, SACOS Y SIMILARES","0008","BOLSAS DE POLIPROPILENO","0135","BOLSA DE POLIPROPILENO PARA CADÁVER 80 cm X 1.90 m CON ASAS","112","UNIDAD","328","SIN MARCA","10","40","400"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","001","010","INSTITUCIONAL ENCARGOS","4","NEA - DONACION","152","0","0","MINISTERIO DE SALUD DIRESA AMAZONAS","OFOCINA GENERAL DE ADMINISTRACION PECOSA N° 409 07-04-2020","22-APR-20","4","ABRIL","C","152","PCS   409-2020","CON CONFORMIDAD","22-APR-20","PECOSA  N° 409-07-04-20","24-APR-20","ESTRATEGICA EPIDEMIOLOGIA","B","74","OFICINA","08","CÓMPUTO","0500","COMPUTADORA PERSONAL PORTATIL","0082","COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TABLETA PAD","112","UNIDAD","1051","ADVANCE","34","246.456177","8379.51"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","001","010","INSTITUCIONAL ENCARGOS","4","NEA - DONACION","152","0","0","MINISTERIO DE SALUD DIRESA AMAZONAS","OFOCINA GENERAL DE ADMINISTRACION PECOSA N° 409 07-04-2020","22-APR-20","4","ABRIL","C","152","PCS   409-2020","CON CONFORMIDAD","22-APR-20","PECOSA  N° 409-07-04-20","24-APR-20","ESTRATEGICA EPIDEMIOLOGIA","B","74","OFICINA","08","CÓMPUTO","7250","MODEM EXTERNO","0001","MODEM EXTERNO","112","UNIDAD","2842","ZTE","34","133","4522"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","9","0","0","UNIVERSIDAD PERUANA CAYETANO HEREDIA","DONACIÓN PARA EL C.S. LA PUNTA","20-MAR-20","3","MARZO","C","9","GR-16871","CON CONFORMIDAD","20-MAR-20","GR N° 001 N° 016871 U.P. CAYETANO HEREDIA","20-MAR-20","CONFORME","B","95","TELECOMUNICACIONES","22","EQUIPO DE TELECOMUNICACIONES ","8514","TELEVISOR A COLORES","0004","TELEVISOR A COLORES 31/32 in PANTALLA PLANA","112","UNIDAD","2244","AOC","1","710.12","710.12"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","10","0","0","MANTENIMIENTO GENERAL DE EQUIPO ROBOTIZADO","DONACIÓN PARA SERVICIOS GENERALES","06-APR-20","4","ABRIL","C","10","GUIA-280","CON CONFORMIDAD","06-APR-20","GUIA DE REMISIÓN 280","06-APR-20","CONFORME","B","35","PRODUCTOS QUÍMICOS INCLUYE BIO-QUÍMICOS Y GASES INDUSTR. Y REACTIVOS DE ANÁLISIS CLÍNICOS Y DIAG","05","AGUA (EXCEPTO LAS ENVASADAS PARA BEBER)","0003","OTRAS AGUAS TRATADAS","0009","AGUA DESTILADA","346","GALON","1385","SIN  MARCA","5",".000001","0"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","11","0","0","MINSA","DONACIÓN PARA DIRECCIÓN EJECUTIVA DE SALUD AMBIENTAL - DIRESA","13-APR-20","4","ABRIL","C","11","PCS 441 Y 487","CON CONFORMIDAD","13-APR-20","PCS 0441-2020 Y 487-2020","13-APR-20","CONFORME.","B","50","ENVASES Y EMBALAJES","11","BOLSAS, SACOS Y SIMILARES","0008","BOLSAS DE POLIPROPILENO","0135","BOLSA DE POLIPROPILENO PARA CADÁVER 80 cm X 1.90 m CON ASAS","112","UNIDAD","328","SIN MARCA","15","40","600"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","11","0","0","MINSA","DONACIÓN PARA DIRECCIÓN EJECUTIVA DE SALUD AMBIENTAL - DIRESA","13-APR-20","4","ABRIL","C","11","PCS 441 Y 487","CON CONFORMIDAD","13-APR-20","PCS 0441-2020 Y 487-2020","13-APR-20","CONFORME.","B","50","ENVASES Y EMBALAJES","11","BOLSAS, SACOS Y SIMILARES","0008","BOLSAS DE POLIPROPILENO","0135","BOLSA DE POLIPROPILENO PARA CADÁVER 80 cm X 1.90 m CON ASAS","112","UNIDAD","1672","SIN MARCA.","15","40","600"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0003","GRANOS Y CEREALES","0474","ARROZ EXTRA","128","KILOGRAMO","1385","SIN  MARCA","250","2.86","715"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0005","AZÚCAR","0048","AZUCAR RUBIA DOMESTICA","128","KILOGRAMO","1385","SIN  MARCA","250","2.6","650"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0001","ACEITES COMESTIBLES Y SIMILARES","0054","ACEITE VEGETAL COMESTIBLE","349","LITRO","2251",".","144","6.5","936"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0002","FIDEOS Y PASTAS","0134","FIDEO SURTIDO PARA SOPA X 5 kg","112","UNIDAD","2251",".","10","30","300"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0003","GRANOS Y CEREALES","0146","AVENA A GRANEL","128","KILOGRAMO","1385","SIN  MARCA","50","3.3","165"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","22","CONDIMENTOS, SAZONADORES Y ESENCIAS","0001","CONDIMENTOS, SAZONADORES Y SIMILARES","0044","SAL DE COCINA A GRANEL","128","KILOGRAMO","1385","SIN  MARCA","50","1.5","75"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","54","LECHE Y DERIVADOS","0005","LECHE EVAPORADA","0042","LECHE EVAPORADA DESCREMADA X 400 g APROX.","112","UNIDAD","891","GLORIA","120","3","360"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","14","CARNES EN GENERAL ","0006","CARNES EN CONSERVA","0005","ATUN EN FILETE EN ACEITE VEGETAL X 170 g","112","UNIDAD","2251",".","240","5","1200"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","12","0","0","J & M COMPANY S.A.C.","PARA LA DIRECCIÓN DE PROMOCIÓN DE LA SALUD","16-APR-20","4","ABRIL","C","12","GR-00870","CON CONFORMIDAD","16-APR-20","GUIA DE REMISIÓN N° 0870 J&M COMPANY SAC","16-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0004","HARINAS Y ALMIDONES","0007","HARINA PREPARADA X 1 kg","112","UNIDAD","2251",".","120","3.7","444"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","13","0","0","NEXUS LOGISTIC EIRL","DIRESA","17-APR-20","4","ABRIL","C","13","GR-1316Y1296","CON CONFORMIDAD","17-APR-20","GUÍAS N° 01296 Y 01316-2020 NEXUS LOGISTICS EIRL","17-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","68","PAN Y PRODUCTOS AFINES","0001","GALLETAS","0415","GALLETA INTEGRAL CON MIEL X 30 g APROX.","112","UNIDAD","2251",".","10","1","10"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1316","400","REGION CALLAO - DIRECCION DE SALUD  I  CALLAO","001","001","ALMACEN CENTRAL 01","4","NEA - DONACION","13","0","0","NEXUS LOGISTIC EIRL","DIRESA","17-APR-20","4","ABRIL","C","13","GR-1316Y1296","CON CONFORMIDAD","17-APR-20","GUÍAS N° 01296 Y 01316-2020 NEXUS LOGISTICS EIRL","17-APR-20","CONFORME","B","09","ALIMENTOS Y BEBIDAS PARA PERSONAS","06","ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS","0003","GRANOS Y CEREALES","0090","MAIZ CANCHA","128","KILOGRAMO","2251",".","680.4","1.878497","1278.13"
